lambda_1,lambda_tv,r2,mse
0.030303969696969697,0.018420699693267165,-0.04286155516811463,1.1939441780562523
0.030303969696969697,0.023299518105153717,-0.035850697381339725,1.185917635322734
0.030303969696969697,0.029470517025518096,-0.012054643095743334,1.1586741720516975
0.030303969696969697,0.037275937203149416,-0.020480482821400248,1.1683206895935792
0.030303969696969697,0.04714866363457394,-0.018513961282241587,1.16606927191396
0.030303969696969697,0.05963623316594643,-0.016207938967379265,1.1634291689169196
0.030303969696969697,0.07543120063354623,-0.010873164251823386,1.1573215286637004
0.030303969696969697,0.09540954763499944,-0.00560593492159378,1.1512912193075355
0.030303969696969697,0.1206792640639329,0.0026133528605596368,1.1418811775367572
0.030303969696969697,0.15264179671752334,0.02236915571218534,1.1192632895911963
0.030303969696969697,0.19306977288832497,0.04453707956400699,1.093883829114096
0.030303969696969697,0.244205309454865,0.05187511969761316,1.0854827041014379
0.030303969696969697,0.30888435964774846,0.050792216858746686,1.086722490469492
0.030303969696969697,0.3906939937054621,0.047407442783950926,1.0905976273758349
0.030303969696969697,0.49417133613238384,0.045667257978584175,1.0925899182094678
0.030303969696969697,0.6250551925273976,0.04287827845088821,1.0957829459448454
0.030303969696969697,0.7906043210907702,0.03923484405202937,1.0999542161073035
0.030303969696969697,1.0,0.039234733866283844,1.0999543422560034
0.03535446464646465,1e-05,0.04141113221626336,1.0974626422540117
0.03535446464646465,1.2648552168552958e-05,0.0423459664075142,1.0963923757027514
0.03535446464646465,1.5998587196060572e-05,0.043516371592009495,1.0950524102499357
0.03535446464646465,2.0235896477251556e-05,0.04497743768618889,1.0933796749302223
0.03535446464646465,2.559547922699533e-05,0.04679459124166441,1.0912992646423538
0.03535446464646465,3.237457542817647e-05,0.04902874917593669,1.0887414372440156
0.03535446464646465,4.094915062380427e-05,0.051129616002494105,1.0863362112540371
0.03535446464646465,5.1794746792312125e-05,0.05426279166625503,1.0827491226093016
0.03535446464646465,6.55128556859551e-05,0.058102912582087995,1.0783526713375393
0.03535446464646465,8.286427728546843e-05,0.06264894587991066,1.0731480399439597
0.03535446464646465,0.00010481131341546853,0.07250301564489914,1.0618663801994201
0.03535446464646465,0.00013257113655901095,0.08045762803005796,1.0527593581801613
0.03535446464646465,0.00016768329368110083,0.08558142548573211,1.0468932601238803
0.03535446464646465,0.00021209508879201905,0.0901796451368766,1.041628881976368
0.03535446464646465,0.0002682695795279727,0.09639778756360973,1.0345098977622786
0.03535446464646465,0.00042919342601287783,0.11136919937573475,1.0173695305852686
0.03535446464646465,0.0005428675439323859,0.09007437777382499,1.0417493997523202
0.03535446464646465,0.0006866488450042998,0.07980856407923453,1.0535024540603684
0.03535446464646465,0.000868511373751353,0.10969170411677454,1.019290049841374
0.03535446464646465,0.0010985411419875584,0.10219640833952492,1.0278712126157694
0.03535446464646465,0.0013894954943731374,0.11879951977770198,1.0088627563724715
0.03535446464646465,0.001757510624854793,0.12272260790533418,1.004371318168833
0.03535446464646465,0.0022229964825261957,0.14905284290130583,0.9742265394832044
0.03535446464646465,0.002811768697974231,0.24155696744230315,0.8683210524177519
0.03535446464646465,0.0035564803062231283,0.28679763078262877,0.816526232348968
0.03535446464646465,0.004498432668969444,0.27288724765382943,0.8324518562909539
0.03535446464646465,0.005689866029018299,0.2620484574556311,0.8448608960049798
0.03535446464646465,0.0071968567300115215,0.2398311716655842,0.8702968696390471
0.03535446464646465,0.009102981779915217,0.16567930867620928,0.9551913454872022
0.03535446464646465,0.011513953993264481,0.05073371033795104,1.0867894730133745
0.03535446464646465,0.014563484775012445,-0.006858552298875997,1.152725307291244
0.03535446464646465,0.018420699693267165,-0.04269115910297905,1.1937490961789659
0.03535446464646465,0.023299518105153717,-0.027267178363557854,1.1760905949953495
0.03535446464646465,0.029470517025518096,-0.01864300315176637,1.1662170084836718
0.03535446464646465,0.037275937203149416,-0.012213358026821997,1.1588558805124163
0.03535446464646465,0.04714866363457394,-0.008951311323001754,1.1551212508760345
0.03535446464646465,0.05963623316594643,-0.0060399520788170236,1.1517881138909778
0.03535446464646465,0.07543120063354623,-0.00014857383333910512,1.145043233209494
0.03535446464646465,0.09540954763499944,0.001363344440336589,1.1433122785956182
0.03535446464646465,0.1206792640639329,0.011720800965552947,1.1314543048727692
