lambda_1,lambda_tv,r2,mse
0.025347474747474747,4.094915062380427e-05,-0.15636967821501147,1.309544890444486
0.025347474747474747,5.1794746792312125e-05,-0.1711644270250403,1.3262993834708767
0.025347474747474747,6.55128556859551e-05,-0.20116280648378138,1.3602714127292441
0.025347474747474747,8.286427728546843e-05,-0.24763276353666175,1.4128968801418018
0.025347474747474747,0.00010481131341546853,-0.30839548003982653,1.4817083566318063
0.025347474747474747,0.00013257113655901095,-0.3543102186512519,1.533705060175175
0.025347474747474747,0.00016768329368110083,-0.3987742999175441,1.5840589491844945
0.025347474747474747,0.00021209508879201905,-0.3931009763027786,1.5776341249336352
0.025347474747474747,0.0002682695795279727,-0.4273705293239707,1.6164430965818644
0.025347474747474747,0.000339322177189533,-0.4699273593163631,1.6646370957154961
0.025347474747474747,0.0005428675439323859,-0.4583870763217308,1.651568162039172
0.025347474747474747,0.000868511373751353,-0.3866610262350365,1.5703411252426132
0.025347474747474747,0.0010985411419875584,-0.3324556351496619,1.5089555715847467
0.025347474747474747,0.0013894954943731374,-0.2676613621639212,1.4355785099780127
0.025347474747474747,0.001757510624854793,-0.22595893326681948,1.3883520877445772
0.025347474747474747,0.0022229964825261957,-0.18991418976005936,1.3475327800647685
0.025347474747474747,0.0035564803062231283,-0.1414533418704358,1.2926527041374716
0.025347474747474747,0.0071968567300115215,-0.07779725172073637,1.2205645915108168
0.025347474747474747,0.009102981779915217,-0.05502285277717989,1.194773446748602
0.025347474747474747,0.011513953993264481,-0.02975943825264138,1.1661635860534838
0.025347474747474747,0.014563484775012445,-0.003912135931615879,1.1368924945297754
0.025347474747474747,0.018420699693267165,0.014499617048288171,1.1160418811894313
0.025347474747474747,0.023299518105153717,0.023444282463356503,1.1059123861743774
0.025347474747474747,0.029470517025518096,0.035033979976407226,1.09278749242635
0.025347474747474747,0.037275937203149416,0.043394285546158096,1.083319762817319
0.025347474747474747,0.04714866363457394,0.044073746531064106,1.0825502989704172
0.025347474747474747,0.05963623316594643,0.0402457821452048,1.0868853237438472
0.025347474747474747,0.07543120063354623,0.018839726344868968,1.1111268716899765
0.025347474747474747,0.09540954763499944,-0.0018303539956630033,1.1345349552855304
0.025347474747474747,0.1206792640639329,0.002782202533095246,1.1293114096081258
0.025347474747474747,0.15264179671752334,0.00785354153383222,1.1235683101467335
0.025347474747474747,0.19306977288832497,0.013048546418739537,1.117685163752437
0.025347474747474747,0.244205309454865,0.017668352258307096,1.1124534085049371
0.025347474747474747,0.30888435964774846,0.020389869625874746,1.1093713930992275
0.025347474747474747,0.3906939937054621,0.020078615988185722,1.1097238760625452
0.025347474747474747,0.49417133613238384,0.020078582833743308,1.1097239136086963
0.025347474747474747,0.6250551925273976,0.020078537130510665,1.1097239653658773
0.025347474747474747,0.7906043210907702,0.020078581233874515,1.109723915420487
0.025347474747474747,1.0,0.020078586529944764,1.109723909422888
0.030396969696969697,1e-05,-0.10653197323400154,1.2531055759770706
0.030396969696969697,1.2648552168552958e-05,-0.10896332157264221,1.255858985940805
0.030396969696969697,1.5998587196060572e-05,-0.11211594963948657,1.2594292178953306
0.030396969696969697,2.0235896477251556e-05,-0.11644442483788797,1.2643310522189632
0.030396969696969697,2.559547922699533e-05,-0.12281473683806321,1.2715451894343592
0.030396969696969697,3.237457542817647e-05,-0.1304707096283555,1.2802152888305882
0.030396969696969697,4.094915062380427e-05,-0.1400244444610661,1.2910345319070324
0.030396969696969697,5.1794746792312125e-05,-0.14777265925602268,1.2998090918820606
0.030396969696969697,6.55128556859551e-05,-0.16484374496614462,1.31914145028542
0.030396969696969697,8.286427728546843e-05,-0.2025292111718191,1.3618188143182075
0.030396969696969697,0.00010481131341546853,-0.23326181850930716,1.396622328857752
0.030396969696969697,0.00013257113655901095,-0.257077933916134,1.423593178084263
0.030396969696969697,0.00016768329368110083,-0.2774092073729093,1.4466175757082547
0.030396969696969697,0.00021209508879201905,-0.2936890807866481,1.4650539161344005
0.030396969696969697,0.0002682695795279727,-0.3333064971523554,1.5099191405965358
0.030396969696969697,0.000339322177189533,-0.35530538246158727,1.5348320455221027
0.030396969696969697,0.00042919342601287783,-0.38786729986495816,1.5717071844694344
0.030396969696969697,0.0005428675439323859,-0.3665707411952286,1.547589637879104
0.030396969696969697,0.0006866488450042998,-0.3409756280699423,1.518604141073873
0.030396969696969697,0.000868511373751353,-0.31738753928188546,1.4918915233620074
0.030396969696969697,0.0010985411419875584,-0.2879238019664312,1.4585249560939944
0.030396969696969697,0.0013894954943731374,-0.2480756184065105,1.4133983965192585
0.030396969696969697,0.001757510624854793,-0.18623099705683033,1.3433617037421162
0.030396969696969697,0.0022229964825261957,-0.15714408828206938,1.3104218805329757
0.030396969696969697,0.002811768697974231,-0.13665156171552684,1.287214869865818
0.030396969696969697,0.0035564803062231283,-0.10356749060633019,1.2497484116108524
0.030396969696969697,0.004498432668969444,-0.09778477095124827,1.2431997004851207
0.030396969696969697,0.005689866029018299,-0.07793271850297678,1.2207180025141056
0.030396969696969697,0.0071968567300115215,-0.06295742383035141,1.203759048132226
0.030396969696969697,0.009102981779915217,-0.04008800784518218,1.177860300166907
0.030396969696969697,0.011513953993264481,-0.01137488010149923,1.1453437698273519
0.030396969696969697,0.014563484775012445,0.006119069137073385,1.1255325344839704
0.030396969696969697,0.018420699693267165,0.016609549879403218,1.1136524621219641
0.030396969696969697,0.023299518105153717,0.02613898660654257,1.1028607357303637
0.030396969696969697,0.029470517025518096,0.03781713412503451,1.0896356756991248
0.030396969696969697,0.037275937203149416,0.04670311440116892,1.0795726393826028
0.030396969696969697,0.04714866363457394,0.04652858594955689,1.079770286247919
0.030396969696969697,0.05963623316594643,0.03902084190077615,1.0882725222050413
0.030396969696969697,0.07543120063354623,0.013268328811149033,1.1174362685120898
0.030396969696969697,0.09540954763499944,0.0004487250585318847,1.1319539845228355
0.030396969696969697,0.1206792640639329,0.004512905643515586,1.127351453844995
0.030396969696969697,0.15264179671752334,0.009214291543242159,1.1220273122672788
0.030396969696969697,0.19306977288832497,0.013941186477508194,1.1166742826734979
0.030396969696969697,0.244205309454865,0.01796880837071968,1.1121131533302941
0.030396969696969697,0.30888435964774846,0.019941450660627025,1.1098792106041149
0.030396969696969697,0.3906939937054621,0.01946472460644899,1.1104190848157547
0.030396969696969697,0.49417133613238384,0.019464712597721867,1.1104190984151836
0.030396969696969697,0.6250551925273976,0.019464726327580895,1.1104190828666378
0.030396969696969697,0.7906043210907702,0.019464739486771854,1.1104190679643524
0.030396969696969697,1.0,0.019464740621487175,1.11041906667933
0.03544646464646465,1e-05,-0.09821663494848609,1.2436887701153645
0.03544646464646465,1.2648552168552958e-05,-0.10012111867038453,1.2458455258431664
0.03544646464646465,1.5998587196060572e-05,-0.10291809999531432,1.2490130013241774
0.03544646464646465,2.0235896477251556e-05,-0.10687926830042338,1.253498874494212
0.03544646464646465,2.559547922699533e-05,-0.11331535297717399,1.2607874967762462
0.03544646464646465,3.237457542817647e-05,-0.12178909280872108,1.2703836863931235
0.03544646464646465,4.094915062380427e-05,-0.13132757680755325,1.2811856584774646
0.03544646464646465,5.1794746792312125e-05,-0.13407454261686547,1.2842964932801924
0.03544646464646465,6.55128556859551e-05,-0.13608794211610387,1.2865765920032246
0.03544646464646465,8.286427728546843e-05,-0.1374280490095685,1.2880942123352408
0.03544646464646465,0.00010481131341546853,-0.1400937874278878,1.291113060192234
0.03544646464646465,0.00013257113655901095,-0.1551903840601878,1.3082093844520042
0.03544646464646465,0.00016768329368110083,-0.17535722820279154,1.3310475721015653
0.03544646464646465,0.00021209508879201905,-0.204028082512955,1.3635162293777654
0.03544646464646465,0.0002682695795279727,-0.24176434342225694,1.4062511164897638
0.03544646464646465,0.000339322177189533,-0.29323617014228365,1.4645410119729294
0.03544646464646465,0.00042919342601287783,-0.32246548983639833,1.4976421101577946
0.03544646464646465,0.0005428675439323859,-0.3199247918383621,1.4947648658438253
0.03544646464646465,0.0006866488450042998,-0.29135075634831975,1.462405852216691
0.03544646464646465,0.000868511373751353,-0.2708327863937168,1.439170027875621
0.03544646464646465,0.0010985411419875584,-0.2482734803917026,1.4136224677281486
0.03544646464646465,0.0013894954943731374,-0.2213128883391633,1.3830906177230013
0.03544646464646465,0.001757510624854793,-0.18200168332344413,1.3385721660242196
0.03544646464646465,0.0022229964825261957,-0.13999312546020137,1.290999064324019
0.03544646464646465,0.002811768697974231,-0.10263488515017305,1.2486922712321142
0.03544646464646465,0.0035564803062231283,-0.07378557275861541,1.2160215169336117
0.03544646464646465,0.004498432668969444,-0.089363301052505,1.2336627045886575
0.03544646464646465,0.0071968567300115215,-0.050065475756359,1.1891594049158518
0.03544646464646465,0.009102981779915217,-0.02515906806791346,1.1609538409494242
0.03544646464646465,0.011513953993264481,-0.0020578459303752794,1.1347925812907191
0.03544646464646465,0.018420699693267165,0.01787950171625985,1.112214289736094
0.03544646464646465,0.023299518105153717,0.027988457078357065,1.1007662804259568
0.03544646464646465,0.029470517025518096,0.039754826740844296,1.087441312155969
0.03544646464646465,0.037275937203149416,0.04875951995545347,1.0772438379300675
0.03544646464646465,0.04714866363457394,0.048234983092466543,1.0778378560729804
0.03544646464646465,0.05963623316594643,0.03428130683687136,1.0936398662671925
0.03544646464646465,0.07543120063354623,0.007805369625560443,1.1236228630094804
0.03544646464646465,0.09540954763499944,0.002616797434065954,1.129498724621973
0.03544646464646465,0.1206792640639329,0.005899151619824239,1.125781582748084
