lambda_1,lambda_tv,r2,mse
0.010101989898989899,0.000339322177189533,-0.09796651577789439,1.2193735248241266
0.010101989898989899,0.00042919342601287783,-0.17145543060934498,1.3009884336813773
0.010101989898989899,0.0005428675439323859,-0.2586405951966728,1.3978140471472864
0.010101989898989899,0.0006866488450042998,-0.32477080021297344,1.4712565611304549
0.010101989898989899,0.000868511373751353,-0.37546655307691545,1.527557967389207
0.010101989898989899,0.0010985411419875584,-0.3965542457570026,1.5509774194255088
0.010101989898989899,0.0013894954943731374,-0.3715549774094167,1.5232138715167431
0.010101989898989899,0.001757510624854793,-0.3453643312246606,1.4941272098592142
0.010101989898989899,0.0022229964825261957,-0.3291535384594977,1.4761239181101524
0.010101989898989899,0.002811768697974231,-0.33609964237809775,1.4838380834305924
0.010101989898989899,0.0035564803062231283,-0.3237588751556464,1.4701327430483193
0.010101989898989899,0.004498432668969444,-0.29672671058825717,1.440111512602316
0.010101989898989899,0.005689866029018299,-0.2930036814761703,1.4359768117109943
0.010101989898989899,0.0071968567300115215,-0.300966571852866,1.444820194060902
0.010101989898989899,0.009102981779915217,-0.35560004795180067,1.5054947350116832
0.010101989898989899,0.011513953993264481,-0.39669110947493547,1.5511294167694698
0.010101989898989899,0.014563484775012445,-0.45425936153935775,1.6150632448316349
0.010101989898989899,0.018420699693267165,-0.4942432407079118,1.6594683181897776
0.010101989898989899,0.023299518105153717,-0.49115766745317946,1.6560415594665752
0.010101989898989899,0.029470517025518096,-0.5052382350805971,1.6716790776719501
0.010101989898989899,0.037275937203149416,-0.5298196423327846,1.6989785597376676
0.010101989898989899,0.04714866363457394,-0.5677694646598217,1.7411246616017881
0.010101989898989899,0.05963623316594643,-0.6384011283584796,1.8195663804436468
0.010101989898989899,0.07543120063354623,-0.7343496460873444,1.9261243497290812
0.010101989898989899,0.09540954763499944,-0.8611344558733522,2.0669283161354612
0.010101989898989899,0.1206792640639329,-0.8969017701776381,2.10665058042128
0.010101989898989899,0.15264179671752334,-0.9497415984312467,2.1653331419591932
0.010101989898989899,0.19306977288832497,-0.973334657480931,2.191534989794612
0.010101989898989899,0.244205309454865,-0.9733346987191669,2.1915350355927417
0.010101989898989899,0.30888435964774846,-0.9733346624943164,2.1915349953623497
0.010101989898989899,0.3906939937054621,-0.9733346662289208,2.191534999509906
0.010101989898989899,0.49417133613238384,-0.9733346478069971,2.1915349790509886
0.010101989898989899,0.6250551925273976,-0.9733347028819677,2.191535040215842
0.010101989898989899,0.7906043210907702,-0.9733346407822783,2.1915349712495154
0.010101989898989899,1.0,-0.9733346297015275,2.191534958943517
0.015152484848484847,1e-05,0.3015737848639305,0.7756542877600103
0.015152484848484847,1.2648552168552958e-05,0.30428767408546753,0.7726403118158502
0.015152484848484847,1.5998587196060572e-05,0.30762029977603267,0.7689391829773767
0.015152484848484847,2.0235896477251556e-05,0.30967987773643535,0.7666518683815878
0.015152484848484847,2.559547922699533e-05,0.3130756349423963,0.7628806272971127
0.015152484848484847,3.237457542817647e-05,0.30626272625030726,0.7704468694063195
0.015152484848484847,4.094915062380427e-05,0.30662967509806394,0.7700393454030923
0.015152484848484847,5.1794746792312125e-05,0.2758984441403167,0.8041686643546665
0.015152484848484847,6.55128556859551e-05,0.2221968844857689,0.8638082427421057
0.015152484848484847,8.286427728546843e-05,0.11587083988049895,0.9818912279040705
0.015152484848484847,0.00010481131341546853,0.013159836660568747,1.095959440581554
0.015152484848484847,0.00013257113655901095,-0.030948485042165963,1.14494501430885
0.015152484848484847,0.00016768329368110083,-0.07173065572322268,1.1902366497993067
0.015152484848484847,0.00021209508879201905,-0.11739239670692547,1.240947411241295
0.015152484848484847,0.0002682695795279727,-0.13659432511507585,1.2622725817178084
0.015152484848484847,0.000339322177189533,-0.14775239112565752,1.274664444389416
0.015152484848484847,0.00042919342601287783,-0.14513563054980083,1.271758337034455
0.015152484848484847,0.0005428675439323859,-0.20009240484441593,1.3327919246909155
0.015152484848484847,0.0006866488450042998,-0.28294794589678895,1.4248091690170437
0.015152484848484847,0.000868511373751353,-0.3696293834669331,1.521075356143747
0.015152484848484847,0.0010985411419875584,-0.4024785808744835,1.557556834453775
